Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
04/04/2017,501,6:56:00 AM,Tuesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4201
04/04/2017,501,7:04:00 AM,Tuesday,Roncy Yard.,Late Leaving Garage,5,10,E/B,4244
04/04/2017,501,7:08:00 AM,Tuesday,russell yard,Mechanical,6,12,E/B,4214
04/04/2017,511,7:12:00 AM,Tuesday,Bathurst and Dundas,Mechanical,3,6,S/B,1814
04/04/2017,514,7:38:00 AM,Tuesday,King St. East and Parliament St.,Diversion,377,377,B/W,
04/04/2017,504,7:38:00 AM,Tuesday,King St. East and Parliament St.,Diversion,594,594,B/W,
04/04/2017,501,8:14:00 AM,Tuesday,Neville Loop,Mechanical,5,10,W/B,4244
04/04/2017,501,8:24:00 AM,Tuesday,Queen and Church,Mechanical,16,21,E/B,4000
04/04/2017,510,8:32:00 AM,Tuesday,Spadina and King,General Delay,4,8,E/B,4419
04/04/2017,514,8:48:00 AM,Tuesday,King and John.,Held By,35,45,E/B,4408
04/04/2017,504,8:48:00 AM,Tuesday,King and John,Mechanical,35,39,S/B,4110
04/04/2017,501,8:50:00 AM,Tuesday,King and Spadina,Held By,33,38,E/B,4220
04/04/2017,506,8:59:00 AM,Tuesday,Main stn,Mechanical,5,10,W/B,4043
04/04/2017,501,9:04:00 AM,Tuesday,Sunnyside Loop,Mechanical,5,10,E/B,4202
04/04/2017,505,9:07:00 AM,Tuesday,Dundas and Duffrin,General Delay,22,28,W/B,4078
04/04/2017,504,9:20:00 AM,Tuesday,Dundas West Station,Mechanical,4,8,S/B,4040
04/04/2017,506,9:45:00 AM,Tuesday,Ossington and college,Investigation,5,10,E/B,4018
04/04/2017,511,10:30:00 AM,Tuesday,Bathurst and King,Mechanical,4,8,W/B,1349
04/04/2017,501,10:42:00 AM,Tuesday,Longbranch Loop,Mechanical,6,12,E/B,1399
04/04/2017,505,11:17:00 AM,Tuesday,Dundas and Roncesvalles,General Delay,13,19,W/B,4080
04/04/2017,502,1:16:00 PM,Tuesday,Bingham Loop,Mechanical,10,20,W/B,7854
04/04/2017,501,3:28:00 PM,Tuesday,Queen and Victoria,Mechanical,5,11,W/B,4232
04/04/2017,501,4:25:00 PM,Tuesday,Dufferin to Humber,General Delay,12,18,W/B,4232
04/04/2017,501,4:41:00 PM,Tuesday,Queen and York,Mechanical,5,10,W/B,4106
04/04/2017,504,5:30:00 PM,Tuesday,King and Parliament,Held By,36,39,B/W,4154
04/04/2017,514,5:30:00 PM,Tuesday,King and Parliament,Held By,36,47,B/W,4047
04/04/2017,505,6:55:00 PM,Tuesday,DVP,Emergency Services,12,17,W/B,4080
04/04/2017,506,7:14:00 PM,Tuesday,Main Station,Mechanical,6,12,W/B,4023
04/04/2017,5,7:25:00 PM,Tuesday,Broadview and Gerrard,Mechanical,8,16,W/B,4034
04/04/2017,511,8:26:00 PM,Tuesday,Bathurst Station,Mechanical,5,10,S/B,1234
04/04/2017,501,9:26:00 PM,Tuesday,Roncesvalles and Queen,Mechanical,4,8,E/B,4218
04/04/2017,504,10:07:00 PM,Tuesday,King St. West and Portland St.,Mechanical,4,8,E/B,4110
04/04/2017,504,11:10:00 PM,Tuesday,King St. West and Queen St. West,Mechanical,17,24,W/B,4131
04/04/2017,504,11:17:00 PM,Tuesday,King St. West and Queen St. West,Utilized Off Route,7,14,W/B,4014
05/04/2017,501,12:28:00 AM,Wednesday,Queen and Lansdown,Investigation,5,10,N/B,1012
05/04/2017,514,12:40:00 AM,Wednesday,King St. West and Dufferin St.,Utilized Off Route,15,30,W/B,4073
05/04/2017,510,1:15:00 AM,Wednesday,Spadina Station,Diversion,15,22,B/W,8478
05/04/2017,504,2:20:00 AM,Wednesday,King St. West and Yonge St.,Held By,9,23,W/B,4154
05/04/2017,504,4:54:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,5,10,N/B,4034
05/04/2017,512,5:02:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,5,11,N/B,4163
05/04/2017,504,5:10:00 AM,Wednesday,Queen and Broadview,Diversion,383,388,W/B,4003
05/04/2017,504,5:31:00 AM,Wednesday,King and Church,Diversion,362,367,W/B,4117
05/04/2017,511,5:53:00 AM,Wednesday,Wilson Garage,Mechanical,3,6,E/B,1682
05/04/2017,511,5:54:00 AM,Wednesday,Eglington and Trethrewey,Mechanical,3,6,E/B,1040
05/04/2017,514,6:01:00 AM,Wednesday,King and Parliament,Diversion,382,392,W/B,4420
05/04/2017,504,6:24:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,4,8,E/B,4174
05/04/2017,504,6:34:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,4,8,E/B,4241
05/04/2017,504,6:41:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,5,10,N/B,4010
05/04/2017,504,6:42:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,4,8,E/B,4124
05/04/2017,506,7:00:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4089
05/04/2017,4,7:02:00 AM,Wednesday,Bathurst st,Mechanical,3,6,E/B,
05/04/2017,501,7:07:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4246
05/04/2017,501,7:28:00 AM,Wednesday,Neville Loop,Emergency Services,8,13,W/B,4209
05/04/2017,511,7:39:00 AM,Wednesday,Bathurst st,Mechanical,3,6,B/W,1605
05/04/2017,514,8:28:00 AM,Wednesday,Distrillery Loop,Mechanical,0,0,W/B,4413
05/04/2017,510,8:47:00 AM,Wednesday,Spadina Tunnel,Diversion,15,24,N/B,4428
05/04/2017,505,9:47:00 AM,Wednesday,Dundas w stn,General Delay,16,23,W/B,4135
05/04/2017,504,10:49:00 AM,Wednesday,Queen and Berkeley,Investigation,5,10,E/B,7582
05/04/2017,502,10:51:00 AM,Wednesday,Kingston Road and Woodbine,Mechanical,10,20,E/B,8116
05/04/2017,501,12:51:00 PM,Wednesday,Sherbourne and Queen,Mechanical,6,11,E/B,4226
05/04/2017,501,1:25:00 PM,Wednesday,Lakeshore and Islington,Investigation,6,12,E/B,1329
05/04/2017,514,2:56:00 PM,Wednesday,Distrillery Loop,Mechanical,10,20,W/B,4087
05/04/2017,512,4:20:00 PM,Wednesday,St Clair & Arlington,Investigation,31,35,wb,4014
05/04/2017,511,4:21:00 PM,Wednesday,Bathurst Stn,Mechanical,8,6,S/B,1367
05/04/2017,511,4:28:00 PM,Wednesday,Bathurst Stn.,Mechanical,3,6,S/B,1367
05/04/2017,511,4:29:00 PM,Wednesday,Bathurst stn.,Emergency Services,5,6,S/B,1666
05/04/2017,501,4:32:00 PM,Wednesday,Springhurst Loop,Mechanical,6,11,W/B,1533
05/04/2017,805,4:49:00 PM,Wednesday,Bathurst and St Clair W,Investigation,4,8,WB,1666
05/04/2017,511,4:49:00 PM,Wednesday,Bathurst Stn.,Emergency Services,6,6,S/B,8326
05/04/2017,504,5:35:00 PM,Wednesday,King & Church,Mechanical,2,7,W/B,4041
05/04/2017,506,8:40:00 PM,Wednesday,Carlton and Yonge,Mechanical,6,12,WB,4114
05/04/2017,501,10:01:00 PM,Wednesday,Lakeshore and Superior,Emergency Services,5,10,E/B,1029
05/04/2017,511,11:58:00 PM,Wednesday,Bathurst / Fleet,Mechanical,5,10,N/B,1633
06/04/2017,501,12:13:00 AM,Thursday,Long Branch Loop,Mechanical,5,10,E/B,1007
06/04/2017,506,12:29:00 AM,Thursday,Carlaw and Gerrard,Investigation,12,18,EB,4101
06/04/2017,501,12:49:00 AM,Thursday,Springhurst Circle,Investigation,10,20,N/B,1565
06/04/2017,511,1:00:00 AM,Thursday,Bathurst and Dundas,Investigation,8,16,N/B,8194
06/04/2017,501,1:18:00 AM,Thursday,Kipling and The Queensway,Mechanical,10,20,S/B,1007
06/04/2017,301,1:45:00 AM,Thursday,Roncesvalles Yard,Emergency Services,10,20,E/B,4143
06/04/2017,511,2:01:00 AM,Thursday,King st,Utilized Off Route,7,14,W/B,1588
06/04/2017,512,4:53:00 AM,Thursday,Roncy Yard,Late Leaving Garage,19,31,E/B,4090
06/04/2017,512,4:55:00 AM,Thursday,Roncy Yard,Late Leaving Garage,7,26,E/B,4171
06/04/2017,510,5:05:00 AM,Thursday,,Mechanical,1,1,N/B,4433
06/04/2017,504,5:08:00 AM,Thursday,Roncy Yard,Late Leaving Garage,10,0,E/B,4001
06/04/2017,512,5:09:00 AM,Thursday,Roncy Yard,Late Leaving Garage,12,17,E/B,4049
06/04/2017,512,5:12:00 AM,Thursday,Roncy Yard,Late Leaving Garage,5,14,E/B,4171
06/04/2017,504,5:40:00 AM,Thursday,Roncy Yard,Late Leaving Garage,6,21,E/B,4142
06/04/2017,505,5:41:00 AM,Thursday,Roncy Yard,Late Leaving Garage,8,15,E/B,4014
06/04/2017,512,5:54:00 AM,Thursday,Roncy Yard,Late Leaving Garage,6,10,E/B,4183
06/04/2017,514,6:03:00 AM,Thursday,Birchmount Garage,Mechanical,20,0,W/B,7754
06/04/2017,501,6:14:00 AM,Thursday,Lakeshore and Burlington,Mechanical,5,10,E/B,7934
06/04/2017,505,6:37:00 AM,Thursday,Dundas and Roncesvalles,Utilized Off Route,36,43,W/B,4055
06/04/2017,505,6:37:00 AM,Thursday,Dundas and Roncesvalles,Mechanical,36,43,W/B,4098
06/04/2017,506,6:54:00 AM,Thursday,Roncy Yard,Late Leaving Garage,15,20,E/B,4038
06/04/2017,506,6:58:00 AM,Thursday,Roncy Yard,Late Leaving Garage,5,10,E/B,4199
06/04/2017,501,7:58:00 AM,Thursday,Queen and Gladstone,Mechanical,5,10,E/B,4238
06/04/2017,504,8:23:00 AM,Thursday,Roncesvalles and Queen,Mechanical,4,8,W/B,4135
06/04/2017,514,8:46:00 AM,Thursday,King and Victoria,Investigation,8,16,W/B,4432
06/04/2017,505,11:19:00 AM,Thursday,Dundas and Howard Park,Mechanical,7,14,W/B,4024
06/04/2017,501,11:22:00 AM,Thursday,Queen and Sherbourne,Mechanical,5,10,W/B,4226
06/04/2017,502,11:37:00 AM,Thursday,Queen and Yonge,Investigation,3,13,W/B,7827
06/04/2017,501,11:46:00 AM,Thursday,Broadview and Queen,Mechanical,6,11,W/B,4240
06/04/2017,510,12:00:00 PM,Thursday,Charlotte Loop b,Mechanical,5,10,N/B,4402
06/04/2017,504,12:15:00 PM,Thursday,King & Parliament,Held By,5,10,W/B,4154
06/04/2017,504,12:42:00 PM,Thursday,Roncesvalles & Howard Prk,Mechanical,5,10,E/B,4247
06/04/2017,506,1:09:00 PM,Thursday,River and gerrard,Held By,8,13,B/W,4017
06/04/2017,501,1:19:00 PM,Thursday,Long Branch Loop,Mechanical,6,12,E/B,1349
06/04/2017,501,1:20:00 PM,Thursday,Victoria and Queen,Mechanical,6,12,E/B,4020
06/04/2017,501,1:28:00 PM,Thursday,Church and Queen,Mechanical,6,12,E/B,4121
06/04/2017,501,1:32:00 PM,Thursday,Long Branch Loop,Emergency Services,6,12,E/B,8013
06/04/2017,514,1:40:00 PM,Thursday,King & Spadina,Investigation,44,54,W/B,4405
06/04/2017,504,1:41:00 PM,Thursday,King & Spadina,Held By,44,54,W/B,4000
06/04/2017,506,1:49:00 PM,Thursday,,Mechanical,5,10,EB,4127
06/04/2017,511,1:50:00 PM,Thursday,King st,Utilized Off Route,3,6,W/B,1805
06/04/2017,501,1:59:00 PM,Thursday,Dufferin Loop,Mechanical,6,12,W/B,1024
06/04/2017,511,2:00:00 PM,Thursday,King st,Utilized Off Route,3,6,W/B,1043
06/04/2017,512,2:05:00 PM,Thursday,Roncy Yard,Late Leaving Garage,3,6,EB,4149
06/04/2017,514,2:06:00 PM,Thursday,Spadina & King,Investigation,15,25,W/B,4412
06/04/2017,501,3:15:00 PM,Thursday,Springhurst and Dufferin,Emergency Services,6,12,E/B,7944
06/04/2017,504,3:16:00 PM,Thursday,Roncesvalles and King,Mechanical,2,5,E/B,
06/04/2017,505,3:26:00 PM,Thursday,Sumach,Mechanical,7,14,E/B,4037
06/04/2017,504,3:32:00 PM,Thursday,Queen & Boulton,Mechanical,4,8,W/B,4108
06/04/2017,505,3:37:00 PM,Thursday,Broadview ans Dundas,Mechanical,7,14,E/B,4073
06/04/2017,504,3:37:00 PM,Thursday,Roncy & Queen,Mechanical,4,7,E/B,4082
06/04/2017,512,3:38:00 PM,Thursday,St Clair W. Station,Mechanical,5,10,WB,4146
06/04/2017,504,3:38:00 PM,Thursday,Roncesvalles and King,Mechanical,2,5,E/B,
06/04/2017,506,3:46:00 PM,Thursday,Ronce Yard,Late Leaving Garage,6,12,EB,4176
06/04/2017,504,3:57:00 PM,Thursday,Roncy & Queen,Held By,3,5,E/B,4119
06/04/2017,504,4:08:00 PM,Thursday,King & Roncesvalles,Mechanical,4,6,W/B,4030
06/04/2017,504,4:15:00 PM,Thursday,Roncesvalles and King,Mechanical,3,5,E/B,
06/04/2017,504,4:35:00 PM,Thursday,Dundas West Stn,Mechanical,5,9,E/B,4000
06/04/2017,506,4:39:00 PM,Thursday,Gerrard and Coxwell,Mechanical,6,12,EB,4089
06/04/2017,501,4:54:00 PM,Thursday,Roncesvalles and Queen,Mechanical,6,12,W/B,4232
06/04/2017,506,5:10:00 PM,Thursday,Gerrard and Coxwell,Mechanical,6,12,WB,4040
06/04/2017,514,5:50:00 PM,Thursday,Distrillery Loop,Mechanical,18,27,W/B,4412
06/04/2017,514,5:53:00 PM,Thursday,Distrillery Loop,Mechanical,9,18,W/B,4070
06/04/2017,514,5:55:00 PM,Thursday,King & Sumach,Utilized Off Route,9,18,E/B,4406
06/04/2017,504,8:15:00 PM,Thursday,Dundas West Station Loop,Held By,10,14,E/B,4082
06/04/2017,501,8:37:00 PM,Thursday,Lakeshore and Norris,Mechanical,5,10,E/B,7970
06/04/2017,501,9:16:00 PM,Thursday,Roncesvalles Yard,Emergency Services,6,11,E/B,4047
06/04/2017,506,9:53:00 PM,Thursday,H.Park,Mechanical,0,0,WB,4182
06/04/2017,512,10:47:00 PM,Thursday,St Clair W Station,Emergency Services,6,12,EB,4185
06/04/2017,501,11:22:00 PM,Thursday,Queenand Hiltz,Held By,10,20,W/B,4229
06/04/2017,504,11:23:00 PM,Thursday,Roncesvalles Ave. and Galley Ave.,Held By,18,25,B/W,4157
07/04/2017,504,1:58:00 AM,Friday,King St. West and The Queensway,Mechanical,21,31,E/B,4082
07/04/2017,304,2:49:00 AM,Friday,King St. West and Bay St.,Investigation,23,60,W/B,4100
07/04/2017,301,3:28:00 AM,Friday,Queen and Parliament,Emergency Services,14,44,W/B,4224
07/04/2017,504,5:05:00 AM,Friday,Roncy Yard,Mechanical,10,1,N/B,4173
07/04/2017,512,5:30:00 AM,Friday,Roncy Yard,Late Leaving Garage,4,11,N/B,4038
07/04/2017,505,5:41:00 AM,Friday,Roncy Yard,Late Leaving Garage,16,24,N/B,4141
07/04/2017,501,5:47:00 AM,Friday,Queen and Dufferin,Mechanical,5,10,E/B,8069
07/04/2017,509,5:50:00 AM,Friday,Spadina Loop,Mechanical,7,14,W/B,4411
07/04/2017,505,5:54:00 AM,Friday,Roncy Yard,Late Leaving Garage,21,28,N/B,4150
07/04/2017,504,5:55:00 AM,Friday,Roncy Yard,Late Leaving Garage,25,26,N/B,4194
07/04/2017,510,5:56:00 AM,Friday,Charlotte loop,Mechanical,5,10,W/B,4428
07/04/2017,506,5:56:00 AM,Friday,Roncy Yard,Late Leaving Garage,9,1,N/B,4059
07/04/2017,506,5:56:00 AM,Friday,Roncy Yaard,Late Leaving Garage,21,26,N/B,4033
07/04/2017,501,5:57:00 AM,Friday,Roncy Yard,Late Leaving Garage,15,27,E/B,4217
07/04/2017,512,5:58:00 AM,Friday,Roncy Yard,Late Leaving Garage,20,20,E/B,4149
07/04/2017,505,5:58:00 AM,Friday,Roncy Yard,Late Leaving Garage,18,4,N/B,4157
07/04/2017,512,5:59:00 AM,Friday,Roncy Yard,Late Leaving Garage,3,6,N/B,
07/04/2017,504,5:59:00 AM,Friday,Roncy Yard,Late Leaving Garage,14,4,E/B,4186
07/04/2017,504,6:00:00 AM,Friday,Roncy Yard,Late Leaving Garage,11,5,N/B,4184
07/04/2017,512,6:01:00 AM,Friday,Roncy Yard,Late Leaving Garage,17,3,N/B,4139
07/04/2017,505,6:01:00 AM,Friday,Roncy Yard,Late Leaving Garage,15,3,N/B,4050
07/04/2017,506,6:01:00 AM,Friday,Roncy Yard,Late Leaving Garage,19,5,N/B,4120
07/04/2017,506,6:02:00 AM,Friday,russell yard,Mechanical,6,12,E/B,4022
07/04/2017,512,6:03:00 AM,Friday,Roncy Yard,Late Leaving Garage,15,1,N/B,4183
07/04/2017,512,6:03:00 AM,Friday,Roncy Yard,Late Leaving Garage,19,2,N/B,4047
07/04/2017,506,6:05:00 AM,Friday,Roncy Yard,Late Leaving Garage,12,9,N/B,4154
07/04/2017,512,6:07:00 AM,Friday,Roncy Yard,Late Leaving Garage,19,4,N/B,4195
07/04/2017,504,6:12:00 AM,Friday,Roncy Yard,Late Leaving Garage,9,13,N/B,
07/04/2017,535,6:14:00 AM,Friday,Roncy Yard,Late Leaving Garage,0,0,N/B,
07/04/2017,505,6:16:00 AM,Friday,Roncy Yard,Late Leaving Garage,23,15,N/B,4034
07/04/2017,505,6:17:00 AM,Friday,Roncy Yard,Late Leaving Garage,18,1,N/B,4124
07/04/2017,501,6:27:00 AM,Friday,Roncy Yard,Late Leaving Garage,10,21,E/B,4216
07/04/2017,505,6:40:00 AM,Friday,Broadview stn,General Delay,6,12,E/B,4050
07/04/2017,504,6:41:00 AM,Friday,Roncy Yard,Late Leaving Garage,11,15,N/B,4176
07/04/2017,504,7:28:00 AM,Friday,King and Sherbourne,Mechanical,6,10,E/B,4098
07/04/2017,502,7:37:00 AM,Friday,Bingham Loop,Mechanical,10,20,E/B,7798
07/04/2017,504,7:40:00 AM,Friday,Roncy Yard,Late Leaving Garage,4,8,N/B,4214
07/04/2017,512,7:57:00 AM,Friday,St Clair West,Mechanical,3,6,W/B,4024
07/04/2017,512,8:02:00 AM,Friday,St Clair West.,Mechanical,3,6,W/B,4168
07/04/2017,510,8:06:00 AM,Friday,Leslie Barns,Late Leaving Garage,10,13,W/B,4416
07/04/2017,504,10:41:00 AM,Friday,King and Parliament,Mechanical,5,10,E/B,4215
07/04/2017,504,11:10:00 AM,Friday,Distillery loop,Mechanical,10,20,N/B,4420
07/04/2017,504,11:47:00 AM,Friday,Dundas & Bloor,Held By,46,51,E/B,4108
07/04/2017,505,12:33:00 PM,Friday,Dundas and Bloor,Held By,47,54,E/B,4150
07/04/2017,501,3:01:00 PM,Friday,Russell Yard,Late Leaving Garage,6,11,W/B,4091
07/04/2017,504,3:46:00 PM,Friday,King & Church,Investigation,39,43,E/B,4189
07/04/2017,514,3:49:00 PM,Friday,King & Church,Held By,39,49,E/B,4400
07/04/2017,510,4:14:00 PM,Friday,Union Station,Investigation,20,30,W/B,4424
07/04/2017,509,4:21:00 PM,Friday,Union Station,Investigation,14,20,E/B,4079
07/04/2017,504,4:42:00 PM,Friday,Roncy & Howard Prk,Mechanical,4,9,W/B,4048
07/04/2017,506,5:03:00 PM,Friday,College @ Spadina,Investigation,25,31,E/B,4068
07/04/2017,511,5:12:00 PM,Friday,College and Bathurst,Utilized Off Route,5,10,N/B,1681
07/04/2017,501,7:48:00 PM,Friday,Kipling and Lakeshore,Mechanical,6,12,W/B,1805
07/04/2017,501,9:00:00 PM,Friday,Neville Loop to Sunnyside Loop,General Delay,20,25,B/W,
07/04/2017,504,9:20:00 PM,Friday,Queen Street and Neville Loop,Investigation,5,11,W/B,4222
07/04/2017,501,9:36:00 PM,Friday,Queen Street and Church Street,Diversion,24,30,E/B,4212
07/04/2017,504,9:40:00 PM,Friday,Broadview Station Loop to Dundas West Station Loop,General Delay,10,10,B/W,
07/04/2017,514,9:40:00 PM,Friday,Dufferin Loop to Queen/Broadview,General Delay,15,30,B/W,
07/04/2017,514,11:15:00 PM,Friday,King St. West and Sudbury St.,Investigation,3,18,W/B,4071
07/04/2017,504,11:15:00 PM,Friday,King St. West and Sudbury St.,Held By,3,13,W/B,4069
08/04/2017,501,12:05:00 AM,Saturday,Sunnyside Loop,Mechanical,10,20,E/B,4240
08/04/2017,506,12:08:00 AM,Saturday,Gerrard @ Coxwell,Mechanical,6,12,E/B,4021
08/04/2017,514,12:13:00 AM,Saturday,Dufferin Loop,Mechanical,15,30,E/B,4430
08/04/2017,306,5:05:00 AM,Saturday,Yonge/ College,Investigation,8,38,E/B,4068
08/04/2017,501,7:43:00 AM,Saturday,Queen Street and York Street,Mechanical,17,25,W/B,4216
08/04/2017,512,10:00:00 AM,Saturday,Gunns to Yonge,General Delay,18,24,E/B,4069
08/04/2017,501,1:28:00 PM,Saturday,Long Branch Loop,Emergency Services,6,12,E/B,7913
08/04/2017,501,3:30:00 PM,Saturday,Queen Street,General Delay,36,42,B/W,
08/04/2017,512,3:30:00 PM,Saturday,Gunns Loop to St Clair Stn (Yonge),General Delay,12,10,B/W,
08/04/2017,512,3:55:00 PM,Saturday,St Clair West @ Bathurst,Investigation,11,17,W/B,4174
08/04/2017,512,4:56:00 PM,Saturday,St Clair West @ Dufferin,Held By,28,34,E/B,4099
08/04/2017,511,5:09:00 PM,Saturday,Bathurst Station,Utilized Off Route,4,8,N/B,8351
08/04/2017,506,5:10:00 PM,Saturday,Coxwell & Gerrard,Emergency Services,6,12,W/B,4057
08/04/2017,805,7:45:00 PM,Saturday,,Investigation,0,0,S/B,9065
08/04/2017,504,9:00:00 PM,Saturday,Broadview Station Loop to Dundas West Station Loop,General Delay,10,12,B/W,
08/04/2017,514,9:00:00 PM,Saturday,Dufferin Loop to Queen/Broadview,General Delay,15,30,B/W,
08/04/2017,504,10:11:00 PM,Saturday,King St. East and Jarvis St.,Mechanical,12,24,E/B,4143
08/04/2017,80,10:32:00 PM,Saturday,Wolsely Loop,Mechanical,8,16,E/B,7724
08/04/2017,501,11:00:00 PM,Saturday,Neville Loop to Sunnyside Loop,General Delay,20,25,B/W,
09/04/2017,511,12:29:00 AM,Sunday,Bathurst Station,Mechanical,7,14,S/B,1543
09/04/2017,501,6:07:00 AM,Sunday,Roncesvalles and Queen,Mechanical,10,18,E/B,4215
09/04/2017,504,6:46:00 AM,Sunday,Dundas west Station,Mechanical,8,16,E/B,4169
09/04/2017,501,7:30:00 AM,Sunday,Church and Queen,Held By,13,21,E/B,4241
09/04/2017,506,7:32:00 AM,Sunday,Howard Park at Roncesvalles,Emergency Services,14,24,W/B,4101
09/04/2017,512,8:30:00 AM,Sunday,St. Clair at Oakwood,Mechanical,5,10,W/B,4149
09/04/2017,509,9:36:00 AM,Sunday,Bathurst & Fleet,General Delay,10,16,W/B,4427
09/04/2017,512,12:15:00 PM,Sunday,Arlington,Mechanical,6,11,E/B,4185
09/04/2017,504,12:33:00 PM,Sunday,Roncesvalles & Fern,Held By,7,15,E/B,4113
09/04/2017,501,1:24:00 PM,Sunday,Long Branch Loop,Mechanical,8,16,E/B,1035
09/04/2017,504,1:34:00 PM,Sunday,King & Roncesvalles,Mechanical,8,15,W/B,4093
09/04/2017,501,1:49:00 PM,Sunday,Queen and Bathurst,Investigation,6,12,W/B,1358
09/04/2017,512,2:30:00 PM,Sunday,Gunns Loop to St Clair Stn (Yonge),General Delay,10,8,B/W,
09/04/2017,504,3:09:00 PM,Sunday,Broadview & Gerrard,Mechanical,7,15,E/B,4421
09/04/2017,505,4:15:00 PM,Sunday,ontario/dundas,Emergency Services,10,15,W/B,4168
09/04/2017,501,6:39:00 PM,Sunday,Church and King,Mechanical,6,12,W/B,4204
09/04/2017,501,7:06:00 PM,Sunday,Queen and Sorauren,Investigation,6,12,W/B,1631
09/04/2017,504,7:17:00 PM,Sunday,King & Yonge,Held By,10,18,W/B,4408
09/04/2017,514,7:17:00 PM,Sunday,King & Yonge,Held By,10,25,W/B,4413
09/04/2017,504,8:23:00 PM,Sunday,Broadview Station,Mechanical,10,20,W/B,4187
09/04/2017,504,9:24:00 PM,Sunday,King Street and Parliament Street,Utilized Off Route,0,0,W/B,4156
09/04/2017,510,9:44:00 PM,Sunday,College,Mechanical,2,8,S/B,4411
09/04/2017,512,10:06:00 PM,Sunday,St Clair Stn (Yonge),Emergency Services,6,11,W/B,4185
09/04/2017,501,10:22:00 PM,Sunday,King and York,Mechanical,12,17,W/B,4224
09/04/2017,514,10:24:00 PM,Sunday,Dufferin Loop,Investigation,20,30,E/B,4421
09/04/2017,504,10:28:00 PM,Sunday,King Street and York Street,Utilized Off Route,13,23,W/B,4040
09/04/2017,506,11:00:00 PM,Sunday,College @ Lansdowne,Utilized Off Route,10,20,W/B,4184
09/04/2017,501,11:27:00 PM,Sunday,Queen and Kingswood,Investigation,27,35,W/B,4243
10/04/2017,301,2:27:00 AM,Monday,Windemere north of Lakeshore,Mechanical,10,20,S/B,1415
10/04/2017,512,5:27:00 AM,Monday,Roncy Yard.,Late Leaving Garage,9,9,N/B,4001
10/04/2017,501,6:12:00 AM,Monday,russell yard,Mechanical,6,12,E/B,4242
10/04/2017,502,9:54:00 AM,Monday,Queen/Bay,Investigation,8,16,E/B,7708
10/04/2017,501,11:58:00 AM,Monday,Queen and Lee,Mechanical,10,15,E/B,4079
10/04/2017,501,11:58:00 AM,Monday,Queen/Lee,Utilized Off Route,6,12,E/B,4023
10/04/2017,512,2:10:00 PM,Monday,Bathurst Street and Dupont Street,Held By,1,1,S/B,4096
10/04/2017,26,2:29:00 PM,Monday,Upper Gerrard @ Glenmount,Mechanical,21,27,W/B,4010
10/04/2017,501,2:35:00 PM,Monday,Lakeshore/ Burlington rd,Mechanical,6,12,W/B,8087
10/04/2017,501,2:50:00 PM,Monday,Neville Park Loop,Mechanical,6,12,W/B,4299
10/04/2017,501,2:56:00 PM,Monday,Russel Yard,Mechanical,6,12,W/B,4014
10/04/2017,511,3:05:00 PM,Monday,Bathurst stn,Mechanical,6,12,S/B,8334
10/04/2017,506,3:32:00 PM,Monday,Howard Park @ Indian Rd,Held By,486,492,E/B,4039
10/04/2017,506,3:32:00 PM,Monday,High Park,Emergency Services,6,24,EB,4132
10/04/2017,512,3:40:00 PM,Monday,Keele @ Gunns Loop,Mechanical,4,8,W/B,4024
10/04/2017,501,4:00:00 PM,Monday,Sunnyside Loop,Mechanical,6,12,E/B,4237
10/04/2017,502,4:12:00 PM,Monday,Scarborough dr and Kingston,Diversion,40,48,E/B,7866
10/04/2017,505,4:18:00 PM,Monday,Huron & Dundas,Mechanical,7,14,W/B,4131
10/04/2017,506,4:35:00 PM,Monday,Howard Park & Roncesvalles,Mechanical,6,12,W/B,4115
10/04/2017,501,5:35:00 PM,Monday,Springhurst loop,Utilized Off Route,6,12,B/W,7944
10/04/2017,501,7:23:00 PM,Monday,Longbranch Loop,Utilized Off Route,6,12,B/W,1526
10/04/2017,504,9:37:00 PM,Monday,King Street and Jameison Avenue,Mechanical,5,11,W/B,4096
10/04/2017,504,10:16:00 PM,Monday,King Street and John Street,Investigation,5,10,E/B,4069
10/04/2017,511,11:24:00 PM,Monday,Bathurst south of King,Investigation,8,16,N/B,1278
10/04/2017,504,11:47:00 PM,Monday,Roncesvalles Avenue and Queen Street,Mechanical,8,15,E/B,4069
11/04/2017,510,1:30:00 AM,Tuesday,Spadina north of Queen,Mechanical,1,1,N/B,4427
